"from","to","freq","duration_s"
"1034","1040",114,1276.88596491228
"1034","1041",179,1317.08938547486
"1034","1042",3,56570
"1034","1043",18,760.444444444444
"1034","1044",21,4279.19047619048
"1034","1045",71,3220.02816901408
"1034","1046",26,1461.61538461538
"1034","1047",16,5326.9375
"1034","1048",12,2661.25
"1034","1049",6,6034.66666666667
"1034","1050",4,39200
"1034","1061",4,1409
"1035","1000",54,6611.53703703704
"1035","1001",16,3779.0625
"1035","1002",9,3609.11111111111
"1035","1003",14,4667.42857142857
"1035","1004",45,2036.97777777778
"1035","1005",12,2098.25
"1035","1006",10,1353.7
"1035","1007",10,1021
"1035","1008",2,1890
"1035","1009",4,6454.75
"1035","1010",9,11501.4444444444
"1035","1011",9,4921
"1035","1012",10,12968.8
"1035","1013",9,4232.44444444444
"1035","1014",3,2220
"1035","1015",5,1988.4
"1035","1016",13,4474.30769230769
"1035","1017",25,2187.6
"1035","1018",16,15673.5
"1035","1019",46,5038.5
"1035","1020",91,1654.49450549451
"1035","1021",44,3969
"1035","1022",48,2096.4375
"1035","1023",269,1428.18587360595
"1035","1024",89,3346.95505617978
"1035","1025",20,1096.95
"1035","1026",59,2116.71186440678
"1035","1027",86,1032.26744186047
"1035","1028",78,1085.03846153846
"1035","1029",84,2460.84523809524
"1035","1030",21,4453.09523809524
"1035","1031",109,1839.17431192661
"1035","1032",232,2468.93534482759
"1035","1033",284,2268.21830985915
"1035","1034",76,1434.98684210526
"1035","1035",532,4928.08458646617
"1035","1036",151,3046.27152317881
"1035","1037",373,1316.84450402145
"1035","1038",101,1982.07920792079
"1035","1039",97,1472.41237113402
"1035","1040",32,4814.03125
"1035","1041",244,1385
"1035","1042",1,1215
"1035","1043",44,2797.27272727273
"1035","1044",49,651.857142857143
"1035","1045",47,3330.10638297872
"1035","1046",6,2777.5
"1035","1047",11,1739.27272727273
"1035","1048",10,2044.6
"1035","1049",17,1928.35294117647
"1035","1050",3,33499.6666666667
"1035","1061",3,20470.6666666667
"1036","1000",101,6959.52475247525
"1036","1001",66,5413.13636363636
"1036","1002",18,3946.27777777778
"1036","1003",21,3832.52380952381
"1036","1004",66,2112.54545454545
"1036","1005",18,10659.5
"1036","1006",13,6431.30769230769
"1036","1007",32,6268.59375
"1036","1008",2,2435
"1036","1009",3,24060.6666666667
"1036","1010",20,5695.7
"1036","1011",13,5097.76923076923
"1036","1012",27,11693.4074074074
"1036","1013",11,2857.90909090909
"1036","1014",3,19856
"1036","1015",7,11853.1428571429
"1036","1016",10,3738.8
"1036","1017",31,3303.48387096774
"1036","1018",17,6172.94117647059
"1036","1019",36,3134.97222222222
"1036","1020",22,1938.72727272727
"1036","1021",53,1560.56603773585
"1036","1022",78,2815.94871794872
"1036","1023",67,3861.62686567164
"1036","1024",64,1380.609375
"1036","1025",19,2689.78947368421
"1036","1026",40,1613.8
"1036","1027",34,2467.26470588235
"1036","1028",45,2815.48888888889
"1036","1029",70,1507.82857142857
"1036","1030",20,1447.55
"1036","1031",83,1057.4578313253
"1036","1032",101,2015.52475247525
"1036","1033",178,2782.8202247191
"1036","1034",90,2278.64444444444
"1036","1035",128,2898.9921875
"1036","1036",2030,4547.44729064039
"1036","1037",259,3964.87258687259
"1036","1038",617,1201.2074554295
"1036","1039",197,2444.30964467005
"1036","1040",72,4813.75
"1036","1041",160,2979.90625
"1036","1042",1,82247
"1036","1043",83,3314.84337349398
"1036","1044",106,3153.37735849057
"1036","1045",140,3902.78571428571
"1036","1046",17,1647.58823529412
"1036","1047",35,4018.08571428571
"1036","1048",21,2824.14285714286
"1036","1049",27,4212.44444444444
"1036","1050",6,27677.1666666667
"1036","1061",1,8085
"1037","1000",57,6172.0350877193
"1037","1001",21,5512.14285714286
"1037","1002",10,7605.2
"1037","1003",12,6567.91666666667
"1037","1004",177,1874.07344632768
"1037","1005",12,3262
"1037","1006",19,7062.31578947368
"1037","1007",13,7459.53846153846
"1037","1008",3,1380.33333333333
"1037","1009",0,0
"1037","1010",10,6422
"1037","1011",15,8419.33333333333
"1037","1012",6,3549.5
"1037","1013",8,4463.75
"1037","1014",0,0
"1037","1015",3,4000.33333333333
"1037","1016",28,4551.82142857143
"1037","1017",10,3394.9
"1037","1018",5,18370.2
"1037","1019",51,1510.94117647059
"1037","1020",16,1467.0625
"1037","1021",50,1176.32
"1037","1022",96,900.822916666667
"1037","1023",57,2204.10526315789
"1037","1024",49,4679.65306122449
"1037","1025",3,2009.33333333333
"1037","1026",75,1885.97333333333
"1037","1027",51,2875.05882352941
"1037","1028",33,2144.57575757576
"1037","1029",42,2883.09523809524
"1037","1030",26,1755.69230769231
"1037","1031",33,2247.57575757576
"1037","1032",125,3212.64
"1037","1033",122,2007.5
"1037","1034",452,966.619469026549
"1037","1035",325,1339.09230769231
"1037","1036",281,4176.67259786477
"1037","1037",1039,4841.6323387873
"1037","1038",897,486.642140468227
"1037","1039",89,3381.52808988764
"1037","1040",63,2379.44444444444
"1037","1041",166,2628.01807228916
"1037","1042",1,5953
"1037","1043",70,2744.02857142857
"1037","1044",41,830.780487804878
"1037","1045",57,3890.70175438596
"1037","1046",16,2602.625
"1037","1047",15,1893.93333333333
"1037","1048",12,3043.5
"1037","1049",6,2542.83333333333
"1037","1050",1,160275
"1037","1061",5,12969.8
"1038","1000",47,4606.65957446809
"1038","1001",25,5846.12
"1038","1002",11,2603.09090909091
"1038","1003",14,1997.78571428571
"1038","1004",333,1125.30630630631
"1038","1005",11,2290.63636363636
"1038","1006",56,1571.39285714286
"1038","1007",9,1214.55555555556
"1038","1008",1,3806
"1038","1009",5,3084.4
"1038","1010",74,5030.2027027027
"1038","1011",9,3710.44444444444
"1038","1012",16,4313.9375
"1038","1013",15,3648.53333333333
"1038","1014",0,0
"1038","1015",2,1635.5
"1038","1016",5,2791.8
"1038","1017",3,1929.33333333333
"1038","1018",1,4253
"1038","1019",3,1721
"1038","1020",2,1398.5
"1038","1021",6,1653.66666666667
"1038","1022",13,1190.76923076923
"1038","1023",13,1253.53846153846
"1038","1024",6,1318.16666666667
"1038","1025",1,2132
"1038","1026",3,20357
"1038","1027",24,1854.375
"1038","1028",18,1592.05555555556
"1038","1029",8,6283.125
"1038","1030",6,28603.3333333333
"1038","1031",26,4661.15384615385
"1038","1032",4,12792.5
"1038","1033",19,2757.47368421053
"1038","1034",59,954.661016949153
"1038","1035",109,751.412844036697
"1038","1036",683,605.8682284041
"1038","1037",929,707.685683530678
"1038","1038",529,3921.41965973535
"1038","1039",121,2817.00826446281
"1038","1040",302,549.701986754967
"1038","1041",1314,553.926179604262
"1038","1042",0,0
"1038","1043",159,1830.33962264151
"1038","1044",44,2571.20454545455
"1038","1045",126,3718.7619047619
"1038","1046",38,4202.68421052632
"1038","1047",18,1892.94444444444
"1038","1048",24,3642.04166666667
"1038","1049",18,6159.72222222222
"1038","1050",3,73747.6666666667
"1038","1061",0,0
"1039","1000",85,4026.70588235294
"1039","1001",44,3420.88636363636
"1039","1002",23,3039.95652173913
"1039","1003",30,3981.96666666667
"1039","1004",24,8264
"1039","1005",3,1539
"1039","1006",6,24694.3333333333
"1039","1007",165,1281.00606060606
"1039","1008",1,983
"1039","1009",10,8461.9
"1039","1010",11,4057.81818181818
"1039","1011",9,3474.66666666667
"1039","1012",37,6457.35135135135
"1039","1013",17,8269.64705882353
"1039","1014",1,1733
"1039","1015",3,2650.66666666667
"1039","1016",23,2892.47826086957
"1039","1017",14,8696.64285714286
"1039","1018",6,2677.5
"1039","1019",5,5152.8
"1039","1020",11,1218.09090909091
"1039","1021",20,1863.05
"1039","1022",15,1800.13333333333
"1039","1023",34,1345.23529411765
"1039","1024",72,2255.44444444444
"1039","1025",0,0
"1039","1026",0,0
"1039","1027",13,5055.07692307692
"1039","1028",15,5457.06666666667
"1039","1029",15,1942.26666666667
"1039","1030",2,1560.5
"1039","1031",31,3573.61290322581
"1039","1032",10,1521.1
"1039","1033",81,2674.02469135802
"1039","1034",45,2372.15555555556
"1039","1035",102,2147.79411764706
"1039","1036",162,1587.66049382716
"1039","1037",48,2554.16666666667
"1039","1038",212,2283.58490566038
"1039","1039",637,3938.50235478807
"1039","1040",154,1422.55194805195
"1039","1041",578,594.468858131488
"1039","1042",0,0
"1039","1043",25,4967.8
"1039","1044",46,5468.04347826087
"1039","1045",233,3023.74678111588
"1039","1046",59,2494.03389830508
"1039","1047",48,2846.5
"1039","1048",43,2098.83720930233
"1039","1049",28,2327.28571428571
"1039","1050",16,7853.125
"1039","1061",1,2489
"1040","1000",29,6201.79310344828
"1040","1001",13,5681.38461538462
"1040","1002",8,2490.75
"1040","1003",9,2275.22222222222
"1040","1004",12,1665.25
"1040","1005",12,3038.83333333333
"1040","1006",14,1659.42857142857
"1040","1007",7,5617.57142857143
"1040","1008",5,1874.4
"1040","1009",2,1758
"1040","1010",14,2046
"1040","1011",6,3030.66666666667
"1040","1012",6,4320.16666666667
"1040","1013",8,21997.125
"1040","1014",7,5209.57142857143
"1040","1015",7,4547.71428571429
"1040","1016",11,2210.18181818182
"1040","1017",28,1858.17857142857
"1040","1018",27,1642.81481481481
"1040","1019",24,4553.79166666667
"1040","1020",36,1611.33333333333
"1040","1021",42,5418.2380952381
"1040","1022",88,1473.46590909091
"1040","1023",199,1284.70351758794
"1040","1024",95,1596.58947368421
"1040","1025",25,7730.52
"1040","1026",55,1859.98181818182
"1040","1027",66,2574.45454545455
"1040","1028",89,1280.93258426966
"1040","1029",124,2489.04838709677
"1040","1030",34,4074.91176470588
"1040","1031",84,1925.47619047619
"1040","1032",98,1458.34693877551
"1040","1033",215,1635.54418604651
"1040","1034",139,836.906474820144
"1040","1035",53,3109.58490566038
"1040","1036",94,2742.54255319149
"1040","1037",93,920.215053763441
"1040","1038",264,522.640151515152
"1040","1039",168,1748.55952380952
"1040","1040",348,5405.57183908046
"1040","1041",132,3930.39393939394
"1040","1042",3,2040.66666666667
"1040","1043",102,2106.13725490196
"1040","1044",74,1747.44594594595
"1040","1045",50,2363.4
"1040","1046",10,5052.4
"1040","1047",28,1018.25
"1040","1048",8,4618.5
"1040","1049",9,3195.44444444444
"1040","1050",6,3134
"1040","1061",2,1301.5
"1041","1000",92,4282.67391304348
"1041","1001",70,3313.82857142857
"1041","1002",11,3285.45454545455
"1041","1003",17,2162.64705882353
"1041","1004",156,2663.6858974359
"1041","1005",17,4068.41176470588
"1041","1006",84,4286.45238095238
"1041","1007",96,713.927083333333
"1041","1008",13,2143.92307692308
"1041","1009",7,1929
"1041","1010",35,6910.68571428571
"1041","1011",12,9353.25
"1041","1012",32,10953.59375
"1041","1013",26,9275.38461538462
"1041","1014",1,1778
"1041","1015",10,2739.1
"1041","1016",11,2890.63636363636
"1041","1017",31,4201.51612903226
"1041","1018",25,4864.2
"1041","1019",27,2266.07407407407
"1041","1020",35,2836.82857142857
"1041","1021",63,1658.09523809524
"1041","1022",59,3301.01694915254
"1041","1023",202,1376.41089108911
"1041","1024",126,2459.50793650794
"1041","1025",61,2830.54098360656
"1041","1026",33,1681.81818181818
"1041","1027",45,3555.48888888889
"1041","1028",154,2067.35714285714
"1041","1029",210,1409.2380952381
"1041","1030",20,1645.8
"1041","1031",88,2653.53409090909
"1041","1032",72,3254.875
"1041","1033",286,2662.74125874126
"1041","1034",177,1996.13559322034
"1041","1035",184,2812.61413043478
"1041","1036",202,3996.4603960396
"1041","1037",121,1562.01652892562
"1041","1038",1185,828.859915611814
"1041","1039",506,1411.63833992095
"1041","1040",97,1632.38144329897
"1041","1041",701,5003.13552068474
"1041","1042",4,2093.5
"1041","1043",63,5265.95238095238
"1041","1044",368,1194.78804347826
"1041","1045",205,2417.09756097561
"1041","1046",66,2284.83333333333
"1041","1047",97,1242.14432989691
"1041","1048",60,2142.4
"1041","1049",36,1818.30555555556
"1041","1050",8,24232
"1041","1061",1,2457
"1042","1000",50,2348.7
"1042","1001",44,5635.68181818182
"1042","1002",6,717
"1042","1003",102,757.892156862745
"1042","1004",1,2488
"1042","1005",20,685.85
"1042","1006",98,1755.25510204082
"1042","1007",15,502.2
"1042","1008",28,1522.75
"1042","1009",9,2771.88888888889
"1042","1010",14,1289.42857142857
"1042","1011",13,896.846153846154
"1042","1012",4,2051.75
"1042","1013",2,1184.5
"1042","1014",0,0
"1042","1015",0,0
"1042","1016",1,1144
"1042","1017",5,13040
"1042","1018",2,15403.5
"1042","1019",41,1760.68292682927
"1042","1020",2,1620.5
"1042","1021",2,1207.5
"1042","1022",18,1014.94444444444
"1042","1023",4,1489.5
"1042","1024",2,2669.5
"1042","1025",0,0
"1042","1026",1,2402
"1042","1027",1,1245
"1042","1028",0,0
"1042","1029",0,0
"1042","1030",1,51211
"1042","1031",3,1153
"1042","1032",0,0
"1042","1033",0,0
"1042","1034",1,1030
"1042","1035",0,0
"1042","1036",1,1272
"1042","1037",0,0
"1042","1038",0,0
"1042","1039",1,1246
"1042","1040",7,2070.28571428571
"1042","1041",13,2160.46153846154
"1042","1042",105,3290.28571428571
"1042","1043",2,1772
"1042","1044",0,0
"1042","1045",14,2378.57142857143
"1042","1046",4,606.25
"1042","1047",11,16339.9090909091
"1042","1048",5,984
"1042","1049",8,11418.125
"1042","1050",0,0
"1042","1061",1,1852
"1043","1000",51,5264.33333333333
"1043","1001",41,4292.92682926829
"1043","1002",18,8189.5
"1043","1003",14,2340.21428571429
"1043","1004",35,1613.74285714286
"1043","1005",21,2215.04761904762
"1043","1006",19,1835.57894736842
"1043","1007",24,4848.33333333333
"1043","1008",8,7189.75
"1043","1009",3,1240.66666666667
"1043","1010",21,2055.2380952381
"1043","1011",11,3814.18181818182
"1043","1012",16,5040.0625
"1043","1013",19,2652.05263157895
"1043","1014",2,3264.5
"1043","1015",9,2401.11111111111
"1043","1016",6,4222.66666666667
"1043","1017",5,2904.4
"1043","1018",2,5022.5
"1043","1019",10,1161.9
"1043","1020",6,1113.5
"1043","1021",16,749.875
"1043","1022",17,606.529411764706
"1043","1023",31,6812.74193548387
"1043","1024",60,939.283333333333
"1043","1025",7,931.857142857143
"1043","1026",11,1256.27272727273
"1043","1027",14,1714.92857142857
"1043","1028",26,1360.5
"1043","1029",11,1999.18181818182
"1043","1030",5,667
"1043","1031",29,1093.1724137931
"1043","1032",14,6069.21428571429
"1043","1033",52,1203
"1043","1034",54,1067.2037037037
"1043","1035",78,2792.32051282051
"1043","1036",98,2445.57142857143
"1043","1037",62,1481.27419354839
"1043","1038",162,1538.71604938272
"1043","1039",31,630.677419354839
"1043","1040",86,933.790697674419
"1043","1041",64,5941.5
"1043","1042",0,0
"1043","1043",265,3784.67924528302
"1043","1044",374,1021.50802139037
"1043","1045",117,1405.76923076923
"1043","1046",33,1361.24242424242
"1043","1047",63,2378.7619047619
"1043","1048",38,2109.47368421053
"1043","1049",33,5983.39393939394
"1043","1050",1,1734
"1043","1061",5,1416.6
"1044","1000",96,3559.92708333333
"1044","1001",111,2216.86486486487
"1044","1002",139,2046.25899280576
"1044","1003",140,2480.47857142857
"1044","1004",62,1665.46774193548
"1044","1005",17,1584.58823529412
"1044","1006",11,1933.90909090909
"1044","1007",10,10545.7
"1044","1008",5,1525.8
"1044","1009",3,1828.66666666667
"1044","1010",23,2523.52173913043
"1044","1011",16,7563
"1044","1012",19,2605.36842105263
"1044","1013",24,2209.45833333333
"1044","1014",0,0
"1044","1015",9,2097.88888888889
"1044","1016",13,3420.30769230769
"1044","1017",11,23403.0909090909
"1044","1018",1,1696
"1044","1019",8,3798
"1044","1020",4,1734.5
"1044","1021",4,1700.75
"1044","1022",11,1306.90909090909
"1044","1023",13,2250.07692307692
"1044","1024",11,1667
"1044","1025",2,5027.5
"1044","1026",18,1623.38888888889
"1044","1027",4,2326.25
"1044","1028",3,2011.33333333333
"1044","1029",2,1749
"1044","1030",1,1588
"1044","1031",5,1678.6
"1044","1032",2,1286.5
"1044","1033",29,4025.44827586207
"1044","1034",8,5201
"1044","1035",36,1318.16666666667
"1044","1036",103,2355.79611650485
"1044","1037",35,3032.31428571429
"1044","1038",22,2919.63636363636
"1044","1039",24,3876.79166666667
"1044","1040",67,570.626865671642
"1044","1041",290,857.944827586207
"1044","1042",2,5451
"1044","1043",63,3375.14285714286
"1044","1044",332,5464.23192771084
"1044","1045",300,2144.48333333333
"1044","1046",77,2644.72727272727
"1044","1047",40,2878.775
"1044","1048",41,2869.14634146341
"1044","1049",25,1661
"1044","1050",1,71486
"1044","1061",1,1462
"1045","1000",429,3109.64102564103
"1045","1001",295,3482.58305084746
"1045","1002",192,1869.41145833333
"1045","1003",294,2882.86394557823
"1045","1004",419,3681.40811455847
"1045","1005",68,2443.32352941176
"1045","1006",92,7539.8152173913
"1045","1007",105,2979.32380952381
"1045","1008",10,9194.9
"1045","1009",20,7083.45
"1045","1010",132,3429.70454545455
"1045","1011",101,3826.9702970297
"1045","1012",240,4581.54583333333
"1045","1013",152,3375.80921052632
"1045","1014",13,3771.30769230769
"1045","1015",54,8483.14814814815
"1045","1016",81,4670.03703703704
"1045","1017",155,4829.88387096774
"1045","1018",28,3967.39285714286
"1045","1019",33,4888.84848484848
"1045","1020",2,2897
"1045","1021",12,15918.3333333333
"1045","1022",15,3759.46666666667
"1045","1023",15,7045.53333333333
"1045","1024",8,2893.25
"1045","1025",2,47097.5
"1045","1026",5,21068.8
"1045","1027",3,27028
"1045","1028",6,2906.33333333333
"1045","1029",18,14382.8888888889
"1045","1030",5,2374.2
"1045","1031",13,3516.76923076923
"1045","1032",10,2827.7
"1045","1033",33,4235.39393939394
"1045","1034",41,1989.48780487805
"1045","1035",27,5165.92592592593
"1045","1036",87,3615.72413793103
"1045","1037",23,5061.65217391304
"1045","1038",44,10620.1363636364
"1045","1039",56,2171.375
"1045","1040",13,2297.23076923077
"1045","1041",40,6028.025
"1045","1042",3,16319
"1045","1043",98,1946.33673469388
"1045","1044",88,1967.77272727273
"1045","1045",6952,5752.87888377445
"1045","1046",225,5189.56888888889
"1045","1047",314,3707.09554140127
"1045","1048",793,2710.4552332913
"1045","1049",753,2735.20584329349
"1045","1050",10,22037.5
"1045","1061",11,2879.72727272727
"1046","1000",95,3613.05263157895
"1046","1001",150,2969.28666666667
"1046","1002",139,3088.51798561151
"1046","1003",273,2226.42490842491
"1046","1004",64,3026.640625
"1046","1005",85,3443.62352941176
"1046","1006",49,2909.73469387755
"1046","1007",31,6744.64516129032
"1046","1008",1,875
"1046","1009",13,5036
"1046","1010",139,3507.12230215827
"1046","1011",27,2439.92592592593
"1046","1012",82,3095
"1046","1013",98,4351.97959183673
"1046","1014",11,2499.72727272727
"1046","1015",19,5751.52631578947
"1046","1016",65,3303.2
"1046","1017",54,3067.61111111111
"1046","1018",5,5265.8
"1046","1019",15,6613.06666666667
"1046","1020",0,0
"1046","1021",2,10521.5
"1046","1022",7,2273.42857142857
"1046","1023",2,2138.5
"1046","1024",2,2036
"1046","1025",2,3084
"1046","1026",4,2855.25
"1046","1027",3,25243
"1046","1028",1,2143
"1046","1029",1,1881
"1046","1030",2,2010.5
"1046","1031",1,2245
"1046","1032",5,2199
"1046","1033",8,2225.375
"1046","1034",6,1563.5
"1046","1035",6,2999.83333333333
"1046","1036",17,6071.05882352941
"1046","1037",6,2396.33333333333
"1046","1038",17,1429.70588235294
"1046","1039",15,6305.2
"1046","1040",6,1830.16666666667
"1046","1041",15,6432
"1046","1042",0,0
"1046","1043",9,998.888888888889
"1046","1044",18,5734
"1046","1045",466,6018.08369098712
"1046","1046",1309,6078.69289533995
"1046","1047",154,4154.54545454545
"1046","1048",288,1820.64236111111
"1046","1049",282,3109.97872340426
"1046","1050",7,16150.8571428571
"1046","1061",8,2918.5
"1047","1000",281,2538.29893238434
"1047","1001",416,1888.98317307692
"1047","1002",199,1577.14070351759
"1047","1003",353,1722.85552407932
"1047","1004",44,3904.68181818182
"1047","1005",52,2721.98076923077
"1047","1006",30,1081.16666666667
"1047","1007",122,2016.54918032787
"1047","1008",14,1677.64285714286
"1047","1009",10,2501.6
"1047","1010",73,2724.30136986301
"1047","1011",25,1866.04
"1047","1012",97,4322.16494845361
"1047","1013",165,2345.57575757576
"1047","1014",11,2705.81818181818
"1047","1015",26,3125.53846153846
"1047","1016",64,4022.328125
"1047","1017",27,3693.37037037037
"1047","1018",6,2028.83333333333
"1047","1019",28,11824.4642857143
"1047","1020",1,779
"1047","1021",2,3253.5
"1047","1022",5,10353
"1047","1023",4,2176.25
"1047","1024",0,0
"1047","1025",2,4737.5
"1047","1026",1,2159
"1047","1027",0,0
"1047","1028",0,0
"1047","1029",3,11437
"1047","1030",0,0
"1047","1031",5,2793.8
"1047","1032",9,10493.1111111111
"1047","1033",9,3730.11111111111
"1047","1034",9,1508.44444444444
"1047","1035",6,1691.33333333333
"1047","1036",35,6883.28571428571
"1047","1037",3,5179
"1047","1038",5,1720.6
"1047","1039",10,2746.7
"1047","1040",12,2669.66666666667
"1047","1041",51,1280.96078431373
"1047","1042",1,2363
"1047","1043",68,1597.38235294118
"1047","1044",21,1321.33333333333
"1047","1045",357,3229.25770308123
"1047","1046",178,3985.50561797753
"1047","1047",1480,5013.73783783784
"1047","1048",234,3025.2735042735
"1047","1049",383,3993.88250652741
"1047","1050",3,3912.66666666667
"1047","1061",2,2098.5
"1048","1000",145,2838.64827586207
"1048","1001",330,2312.11515151515
"1048","1002",292,2368.14383561644
"1048","1003",150,1537.16666666667
"1048","1004",108,2576.38888888889
"1048","1005",122,2136.84426229508
"1048","1006",143,1617.52447552448
"1048","1007",268,1878.90298507463
"1048","1008",32,11082.46875
"1048","1009",17,5693
"1048","1010",99,2940.81818181818
"1048","1011",57,4010.43859649123
"1048","1012",140,5329.38571428571
"1048","1013",90,3345.25555555556
"1048","1014",18,5876.66666666667
"1048","1015",15,2831.13333333333
"1048","1016",97,3444.41237113402
"1048","1017",55,3397.65454545455
"1048","1018",19,3313.10526315789
"1048","1019",32,3954.15625
"1048","1020",2,6497
"1048","1021",10,2489.6
"1048","1022",3,2673
"1048","1023",3,1649.66666666667
"1048","1024",4,3914
"1048","1025",3,3696
"1048","1026",1,8171
"1048","1027",1,2525
"1048","1028",2,2953.5
"1048","1029",7,5564.71428571429
"1048","1030",0,0
"1048","1031",4,5233
"1048","1032",0,0
"1048","1033",9,2158.33333333333
"1048","1034",8,11768.5
"1048","1035",9,2708.77777777778
"1048","1036",10,4091
"1048","1037",7,3022.28571428571
"1048","1038",6,1657.16666666667
"1048","1039",13,12893.9230769231
"1048","1040",3,1709
"1048","1041",15,7950
"1048","1042",1,986
"1048","1043",13,1638.69230769231
"1048","1044",3,1289.66666666667
"1048","1045",798,2296.26441102757
"1048","1046",274,2127.63868613139
"1048","1047",204,3078.80392156863
"1048","1048",2181,5988.8633654287
"1048","1049",216,4491.93981481481
"1048","1050",4,5542.5
"1048","1061",6,2604.16666666667
"1049","1000",277,2934.50902527076
"1049","1001",466,1839.22103004292
"1049","1002",287,1678.64459930314
"1049","1003",363,1736.43250688705
"1049","1004",493,1331.63894523327
"1049","1005",306,1742.72222222222
"1049","1006",474,836.544303797468
"1049","1007",207,2417.6231884058
"1049","1008",27,1972.92592592593
"1049","1009",26,3776.15384615385
"1049","1010",127,3531.85039370079
"1049","1011",76,2907.63157894737
"1049","1012",166,3663.69879518072
"1049","1013",408,2284.15931372549
"1049","1014",27,5982.37037037037
"1049","1015",155,3247.43225806452
"1049","1016",110,2408.28181818182
"1049","1017",100,3611.96
"1049","1018",37,6332.5945945946
"1049","1019",47,6349.12765957447
"1049","1020",4,5061.25
"1049","1021",3,17566.6666666667
"1049","1022",2,2840.5
"1049","1023",3,3675.33333333333
"1049","1024",1,3191
"1049","1025",2,3015.5
"1049","1026",1,7070
"1049","1027",3,3222
"1049","1028",3,11458.6666666667
"1049","1029",5,35636.8
"1049","1030",1,2395
"1049","1031",3,2725.33333333333
"1049","1032",1,3275
"1049","1033",8,2804.25
"1049","1034",5,5455
"1049","1035",13,9441.76923076923
"1049","1036",14,3456.42857142857
"1049","1037",7,1729.14285714286
"1049","1038",8,2689.5
"1049","1039",3,1292.66666666667
"1049","1040",3,9396.33333333333
"1049","1041",16,1867.625
"1049","1042",4,8094.75
"1049","1043",24,1428.91666666667
"1049","1044",16,1865.5
"1049","1045",892,2033.43049327354
"1049","1046",234,2767.84188034188
"1049","1047",296,3502.83108108108
"1049","1048",247,4372.58299595142
"1049","1049",2145,6157.82657342657
"1049","1050",14,26270.9285714286
"1049","1061",4,3542.5
"1050","1000",41,2077.85365853659
"1050","1001",70,3866.68571428571
"1050","1002",3,1787.66666666667
"1050","1003",9,1935.44444444444
"1050","1004",7,2455
"1050","1005",65,2607.4
"1050","1006",4,24711
"1050","1007",0,0
"1050","1008",0,0
"1050","1009",26,5061
"1050","1010",73,5092.3698630137
"1050","1011",17,1970
"1050","1012",18,2628.38888888889
"1050","1013",11,1510.90909090909
"1050","1014",23,1048.13043478261
"1050","1015",13,11113.7692307692
"1050","1016",25,3930.08
"1050","1017",104,1666.10576923077
"1050","1018",70,4546.98571428571
"1050","1019",78,2182.82051282051
"1050","1020",10,17027.4
"1050","1021",12,19842.1666666667
"1050","1022",2,677
"1050","1023",1,2186
"1050","1024",6,2289
"1050","1025",4,19321.5
"1050","1026",6,30224.8333333333
"1050","1027",1,4587
"1050","1028",6,17239.6666666667
"1050","1029",0,0
"1050","1030",1,1292
"1050","1031",1,78232
"1050","1032",4,4856.75
"1050","1033",3,6404.66666666667
"1050","1034",1,83762
"1050","1035",1,92937
"1050","1036",2,1058.5
"1050","1037",0,0
"1050","1038",2,5166
"1050","1039",11,2528.90909090909
"1050","1040",8,25586.875
"1050","1041",2,84524.5
"1050","1042",5,7705.8
"1050","1043",3,60307.6666666667
"1050","1044",3,31555.3333333333
"1050","1045",11,26004.8181818182
"1050","1046",2,11991
"1050","1047",1,10060
"1050","1048",4,63371.5
"1050","1049",12,18238.5
"1050","1050",1392,9079.37212643678
"1050","1061",300,3062.2
"1061","1000",92,2943.3152173913
"1061","1001",64,2289.453125
"1061","1002",8,4106.375
"1061","1003",19,1618.15789473684
"1061","1004",0,0
"1061","1005",23,9455.60869565217
"1061","1006",12,1798.5
"1061","1007",1,2353
"1061","1008",3,27868
"1061","1009",25,3542.92
"1061","1010",156,3965.89743589744
"1061","1011",53,3395.35849056604
"1061","1012",39,5748.94871794872
"1061","1013",36,8100.38888888889
"1061","1014",4,4330.5
"1061","1015",16,1765.375
"1061","1016",35,3114.45714285714
"1061","1017",109,2320.19266055046
"1061","1018",25,7492.36
"1061","1019",69,6972.68115942029
"1061","1020",7,22153.7142857143
"1061","1021",2,3415.5
"1061","1022",3,5882.33333333333
"1061","1023",8,1240.75
"1061","1024",1,929
"1061","1025",7,1926.85714285714
"1061","1026",11,2916.63636363636
"1061","1027",2,1442
"1061","1028",0,0
"1061","1029",1,1529
"1061","1030",1,1571
"1061","1031",1,1041
"1061","1032",2,1607.5
"1061","1033",2,2504.5
"1061","1034",0,0
"1061","1035",2,1664
"1061","1036",1,2515
"1061","1037",0,0
"1061","1038",0,0
"1061","1039",0,0
"1061","1040",0,0
"1061","1041",0,0
"1061","1042",0,0
"1061","1043",1,1326
"1061","1044",0,0
"1061","1045",5,4017.2
"1061","1046",6,3201
"1061","1047",4,3380.25
"1061","1048",8,13083.875
"1061","1049",13,16500.9230769231
"1061","1050",80,10455.05
"1061","1061",471,4447.05520169851
